Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRatio,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,Roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
35313,691.229,233.1566948,193.1171461,1.207332956,0.560326339,35743,212.0422317,0.773898751,0.987969672,0.928753744,0.909440889,0.006602574,0.002786063,0.82708273,0.998564238,SEKER
36738,690.192,237.9328529,197.0584232,1.2074229,0.560417534,37032,216.2782338,0.746661789,0.99206092,0.969137797,0.908988528,0.006476478,0.002727422,0.826260144,0.99764542,SEKER
36173,707.513,262.8280545,175.7621196,1.49536234,0.743501523,36564,214.6086999,0.804291273,0.989306422,0.908082997,0.8165365,0.007265863,0.001992367,0.666731857,0.997005709,DERMASON
51142,898.882,357.5199985,182.7376403,1.9564661,0.859506006,51746,255.1784019,0.783629315,0.9883276,0.795393805,0.713745813,0.006990732,0.00111912,0.509433085,0.996688561,HOROZ
39439,740.91,267.5485998,187.8955797,1.423921734,0.711895125,39911,224.0876936,0.775732185,0.988173686,0.902827638,0.837558835,0.006783859,0.002059292,0.701504802,0.998887935,DERMASON
47369,800.778,272.1428992,222.1526616,1.225026508,0.577615646,47880,245.5851868,0.746344615,0.989327485,0.928281754,0.902412621,0.005745169,0.002350191,0.814348538,0.997598545,SEKER
48550,820.627,311.2734957,199.5234265,1.560084954,0.767548617,49142,248.6277939,0.758001561,0.987953278,0.905956811,0.798743861,0.006411401,0.001609766,0.637991756,0.995321339,SIRA
186618,1640.612,609.8680528,391.8326654,1.556450257,0.766296076,188480,487.4519642,0.802865256,0.990120968,0.871267726,0.799274469,0.003268002,0.000822708,0.638839677,0.99432218,BOMBAY
32038,645.085,224.4823211,181.9408668,1.233820224,0.5857513,32308,201.970415,0.770514671,0.991642937,0.967478615,0.899716352,0.007006752,0.002832168,0.809489514,0.998764533,SEKER
42287,760.138,281.7533756,191.7230217,1.469585515,0.732781536,42736,232.0376707,0.801938139,0.989493635,0.919669645,0.823548858,0.006662884,0.001890599,0.678232721,0.996720983,SIRA
55798,928.865,387.4074008,183.8069017,2.107686911,0.880280422,56297,266.5412165,0.766866865,0.991136295,0.812686974,0.688012712,0.006943034,0.000959654,0.473361492,0.997697821,HOROZ
31870,659.448,245.5347346,165.481144,1.483762613,0.738765779,32159,201.4401755,0.783624293,0.991013402,0.920938898,0.82041417,0.007704259,0.002152996,0.67307941,0.998690064,DERMASON
36396,709.144,272.3480716,170.5397863,1.596976738,0.77967596,36735,215.2691954,0.759595116,0.990771744,0.909483145,0.790419385,0.007482912,0.001801693,0.624762805,0.997731665,DERMASON
36519,695.7,250.8544924,185.5854812,1.351692443,0.672812256,36856,215.6326388,0.733372158,0.990856306,0.948166777,0.859592494,0.00686915,0.002313413,0.738899256,0.99876454,DERMASON
32105,695.762,253.9301786,161.7862199,1.569541453,0.770757383,32716,202.1814917,0.716933521,0.981324123,0.833414644,0.796208993,0.007909365,0.001960784,0.63394876,0.995008858,DERMASON
45239,812.088,317.6297481,183.0349588,1.735350177,0.817271665,45788,240.0001745,0.651614669,0.988009959,0.862018674,0.755597283,0.007021149,0.001411723,0.570927253,0.99075871,SIRA
34955,696.192,255.6482989,174.6651336,1.463648146,0.730208557,35452,210.9646612,0.801793743,0.985981045,0.906277324,0.825214414,0.00731364,0.002092091,0.68097883,0.996713401,DERMASON
54313,926.338,366.7744394,190.7502467,1.922799292,0.854120547,55100,262.9704535,0.627431727,0.985716878,0.795380054,0.716981407,0.006752977,0.001100795,0.514062337,0.988438699,HOROZ
45892,812.949,311.9349032,188.8189876,1.652031436,0.795985752,46459,241.7261037,0.781113834,0.987795691,0.872610122,0.774924836,0.006797152,0.001511977,0.600508501,0.992058922,SIRA
43497,774.492,289.2876329,192.0904089,1.505997278,0.747722072,43866,235.334019,0.806097109,0.991588018,0.911245289,0.813494917,0.006650749,0.001796676,0.66177398,0.996629813,SIRA
44141,765.323,271.778025,207.1410008,1.312043603,0.647377176,44515,237.0697508,0.797488708,0.991598338,0.947027306,0.87229183,0.006157043,0.002198868,0.760893037,0.998324842,SEKER
87979,1148.631,443.7386916,255.6539528,1.735700491,0.817353658,89768,334.691413,0.692835318,0.980070849,0.837968743,0.754253391,0.005043689,0.001006925,0.568898178,0.987436848,CALI
42188,765.844,285.1425745,189.149037,1.507502121,0.74831018,42731,231.7658946,0.768115942,0.987292598,0.903895393,0.812807049,0.006758855,0.001819712,0.660655299,0.995939265,SIRA
40719,744.134,255.6439975,203.0118738,1.259256381,0.607761696,41173,227.6950615,0.756647775,0.988973356,0.924069575,0.890672434,0.006278248,0.002437195,0.793297385,0.998964794,SEKER
57017,903.559,349.8119042,210.8011319,1.65944035,0.798033715,58127,269.437004,0.791572956,0.980903883,0.877609255,0.770233948,0.006135221,0.001331989,0.593260335,0.984480137,CALI
39407,778.877,309.9389373,164.1539185,1.888099536,0.848226848,40004,223.996765,0.732363217,0.985076492,0.816291885,0.722712567,0.007865073,0.001323564,0.522313455,0.986179791,HOROZ
80021,1134.74,370.51982,275.6128445,1.344348884,0.668341564,81760,319.1957105,0.760106767,0.978730431,0.780946189,0.861480799,0.004630282,0.001573148,0.742149167,0.997707404,BARBUNYA
49556,840.121,321.8223245,196.5867143,1.637050223,0.791742637,50211,251.1904833,0.702324263,0.98695505,0.88231249,0.780525352,0.006494114,0.001486784,0.609219826,0.997323452,SIRA
73499,1071.953,377.9944357,247.9504439,1.524475737,0.754792863,74611,305.9114795,0.743766444,0.985096031,0.803784831,0.809301541,0.005142851,0.001360897,0.654968985,0.998484326,BARBUNYA
35598,694.499,245.397668,185.3486365,1.323978814,0.655380254,36045,212.896175,0.753636075,0.987598835,0.927453647,0.86755582,0.00689358,0.002408875,0.7526531,0.996496759,SEKER
34849,684.701,250.084437,177.8844549,1.405881346,0.702890996,35195,210.6445463,0.713533989,0.990169058,0.934110514,0.842293702,0.00717623,0.002228078,0.709458681,0.997414725,DERMASON
34192,682.345,244.6212611,179.0717036,1.366052012,0.681265361,34637,208.6494824,0.707206089,0.987152467,0.922839854,0.852949092,0.007154342,0.002335834,0.727522153,0.993833101,DERMASON
48423,858.834,351.4447799,176.1936919,1.994650183,0.865249768,49003,248.3023932,0.731476306,0.98816399,0.824979388,0.70651894,0.007257807,0.001115528,0.499169012,0.995667561,HOROZ
48215,842.866,318.958198,193.5237908,1.648160139,0.794902522,48821,247.7685304,0.676939277,0.987587309,0.852854537,0.77680565,0.006615331,0.00148587,0.603427018,0.994544358,SIRA
81173,1093.805,427.6173103,244.0500165,1.75217079,0.821144307,82655,321.4851063,0.782390361,0.98207005,0.852592784,0.751805642,0.005267975,0.001038116,0.565211723,0.990347471,CALI
42057,767.125,281.489008,190.672808,1.4762934,0.735640539,42444,231.4057811,0.740648774,0.990882103,0.898081772,0.822077504,0.006693036,0.001885619,0.675811422,0.997695943,SIRA
57016,937.521,374.0873996,194.8553716,1.919820821,0.853628726,57779,269.4346412,0.792637491,0.98679451,0.815163266,0.720245166,0.006561095,0.001089124,0.518753099,0.995913001,HOROZ
40325,747.301,283.6691998,181.2849574,1.564769653,0.769147167,40736,226.5907868,0.798530664,0.989910644,0.907388171,0.7987853,0.007034574,0.001766598,0.638057955,0.998413724,DERMASON
83522,1134.917,462.4802456,230.6929039,2.004744133,0.866707463,84089,326.1035315,0.700452868,0.993257144,0.81485915,0.705118834,0.005537227,0.000844348,0.49719257,0.996743888,CALI
56376,921.455,350.6922928,205.3987297,1.707373231,0.810531519,57032,267.9181826,0.682650392,0.988497686,0.834364582,0.763969406,0.006220596,0.00130712,0.583649253,0.996507111,CALI
33620,670.224,222.7760833,192.2260318,1.158927754,0.505431801,34012,206.8968668,0.783244805,0.988474656,0.940519106,0.928721179,0.006626296,0.003040829,0.862523029,0.999601877,SEKER
50702,892.127,363.6502616,178.5447762,2.036745456,0.871171199,51307,254.0783174,0.615577005,0.988208237,0.80053733,0.69868867,0.007172306,0.001054322,0.488165857,0.994269591,HOROZ
68616,1034.512,369.4588388,237.8680867,1.55320894,0.765169925,69973,295.5750406,0.778948324,0.980606805,0.805682992,0.800021571,0.005384442,0.00136059,0.640034514,0.994107329,BARBUNYA
58121,933.902,376.1395319,198.0311247,1.899396029,0.850185565,58785,272.0330046,0.770018548,0.988704602,0.837414219,0.723223648,0.006471663,0.00109216,0.523052446,0.993483738,HOROZ
44278,776.522,279.8073491,201.8910878,1.385932148,0.692376875,44719,237.4373613,0.71996748,0.99013842,0.922763337,0.848574428,0.006319331,0.002021206,0.720078561,0.997980027,SIRA
31512,673.38,255.405275,158.1404657,1.615053262,0.785253323,31977,200.3055779,0.80217906,0.985458298,0.873303911,0.784265626,0.008105016,0.001891413,0.615072572,0.993374964,DERMASON
40750,727.315,258.1950891,201.0769183,1.2840613,0.627298365,41009,227.7817189,0.781894583,0.993684313,0.968037961,0.88220779,0.006336076,0.002367466,0.778290584,0.999372819,SEKER
42913,773.005,292.0289241,187.4694983,1.557741002,0.766742114,43294,233.7488579,0.794052884,0.991199704,0.902472827,0.800430501,0.006805139,0.001723103,0.640688987,0.998027504,SIRA
49456,829.973,306.3324951,206.3245219,1.484712007,0.739158708,49984,250.9369142,0.736127649,0.98943662,0.902196053,0.819165182,0.006194041,0.001720441,0.671031596,0.996288668,SIRA
76202,1161.501,408.9017364,237.9166891,1.718676138,0.813300994,77700,311.4857939,0.715108859,0.980720721,0.709801737,0.761761974,0.005366024,0.001114576,0.580281305,0.997315632,BARBUNYA
47605,824.229,315.0821991,193.6120325,1.627389553,0.788931601,48477,246.1961993,0.792122866,0.982012088,0.880575609,0.781371337,0.006618679,0.001521882,0.610541167,0.993588317,SIRA
51978,913.367,364.4751867,182.6510379,1.995472848,0.865369492,52780,257.2556026,0.68201858,0.98480485,0.782958595,0.705824736,0.007012105,0.001073534,0.498188558,0.994121742,HOROZ
30630,644.058,238.2480779,164.3594486,1.449555106,0.723936284,30924,197.4824733,0.757306038,0.990492821,0.927912238,0.828894298,0.007778259,0.002264951,0.687065757,0.995939676,DERMASON
29646,641.1,239.1682056,158.2154422,1.511661581,0.749924237,29965,194.284481,0.698753152,0.989354247,0.906409429,0.812334066,0.00806747,0.002166984,0.659886635,0.997525275,DERMASON
46347,779.401,261.4360325,225.8533322,1.157547821,0.503671612,46748,242.9214548,0.76769032,0.991422093,0.958759267,0.929181232,0.00564084,0.002593733,0.863377762,0.999401047,SEKER
32034,671.505,256.5395092,159.6311076,1.607077173,0.78282045,32454,201.9578064,0.759549496,0.987058606,0.892734942,0.787238609,0.008008351,0.001897354,0.619744628,0.995977445,DERMASON
34437,687.782,259.7955739,169.1082759,1.536267652,0.759139266,34798,209.3956786,0.792876384,0.989625841,0.914815603,0.806001717,0.007544083,0.001963948,0.649638767,0.998019024,DERMASON
43946,769.228,272.8279374,205.6476576,1.326676611,0.657146138,44592,236.5455242,0.757768045,0.985513097,0.933295232,0.867013571,0.006208254,0.002163978,0.751712532,0.997279434,SEKER
65503,1028.839,333.4839255,253.4124746,1.315972807,0.650046863,67100,288.7923301,0.76809334,0.976199702,0.777635749,0.865985758,0.005091124,0.001766186,0.749931333,0.986889242,BARBUNYA
40711,781.572,318.9250429,163.1323745,1.955007667,0.859279143,41251,227.6726929,0.803089184,0.986909408,0.837497751,0.713875244,0.007833879,0.001255006,0.509617865,0.996306832,HOROZ
37115,710.104,264.5461903,178.785431,1.47968539,0.737067312,37525,217.3851092,0.791398354,0.989073951,0.924943939,0.821728368,0.007127743,0.002004679,0.675237511,0.99913908,DERMASON
47465,801.514,281.1132319,215.1272631,1.306729923,0.643710527,47925,245.8339175,0.778165781,0.990401669,0.928455566,0.874501409,0.005922537,0.002136631,0.764752715,0.999325256,SEKER
47633,810.644,304.3817633,199.8104525,1.523352555,0.75437227,48114,246.2685917,0.760618932,0.99000291,0.910872213,0.809078011,0.006390145,0.001689087,0.654607228,0.997197593,SIRA
70949,1003.932,390.1790758,232.7455746,1.676418881,0.802605922,71510,300.5579353,0.823227049,0.992154943,0.884601248,0.770307671,0.00549943,0.001194413,0.593373908,0.994743224,CALI
25155,583.634,213.9430256,150.2665367,1.423756948,0.71181493,25433,178.9646355,0.815582142,0.989069319,0.928010772,0.836506051,0.00850499,0.002568798,0.699742373,0.996263065,DERMASON
46605,805.94,300.3804625,198.0865316,1.516410329,0.751746571,47164,243.5966522,0.709144857,0.98814774,0.901647856,0.810960374,0.006445241,0.001719561,0.657656728,0.997277456,SIRA
56570,921.703,369.2595338,196.4261554,1.87988984,0.846778239,57012,268.3787641,0.626856079,0.992247246,0.836785297,0.726802532,0.00652748,0.001123546,0.52824192,0.993036619,HOROZ
24190,572.586,205.6501386,150.6131453,1.365419587,0.680900851,24510,175.4983321,0.7792668,0.986944104,0.927180485,0.853383,0.008501453,0.002781306,0.728262544,0.994383942,DERMASON
36686,711.386,263.1635654,177.705232,1.480899366,0.7375749,37109,216.1251164,0.750286322,0.988601148,0.910960608,0.821257745,0.007173406,0.002012904,0.674464284,0.998813731,DERMASON
65123,1014.245,402.33864,207.7145894,1.936978241,0.856427049,65895,287.9534318,0.693240366,0.988284392,0.795533572,0.715699173,0.006178134,0.000999906,0.512225306,0.992169272,HOROZ
35715,768.158,273.4600607,167.0878574,1.636624378,0.791619982,36609,213.245751,0.784462309,0.975579775,0.760605397,0.779805835,0.007656729,0.001746501,0.608097141,0.995226605,DERMASON
40593,739.173,270.298126,191.6207527,1.410589,0.705285163,40976,227.3425012,0.772082319,0.990653065,0.933617155,0.841080567,0.006658737,0.002055522,0.707416521,0.997873963,SIRA
46901,834.492,312.8108532,193.4572292,1.616950964,0.785825769,47989,244.3689994,0.744637612,0.977328138,0.846345348,0.781203711,0.006669599,0.001532275,0.610279238,0.986791603,SIRA
47891,825.106,321.3005954,190.667231,1.685137995,0.804890609,48361,246.9346372,0.793317652,0.990281425,0.883983745,0.768547089,0.006708997,0.001443841,0.590664628,0.995351406,SIRA
30846,646.738,241.1467794,163.4544718,1.475314666,0.735226505,31232,198.1775643,0.759192715,0.987640881,0.926727306,0.821813025,0.007817765,0.002199654,0.675376649,0.996393075,DERMASON
28018,621.239,229.9203224,155.4653734,1.478916606,0.73674504,28342,188.8746292,0.796305244,0.988568203,0.912282977,0.82147862,0.008206165,0.002305181,0.674827123,0.998013039,DERMASON
42160,766.993,278.6374807,193.004773,1.443681814,0.721251379,42738,231.6889708,0.732147819,0.986475736,0.900591131,0.831506839,0.006609048,0.001948866,0.691403623,0.998166837,SIRA
81585,1101.981,408.0632574,258.616079,1.577872725,0.77352591,83500,322.2999352,0.745647306,0.977065868,0.844251748,0.789828365,0.005001695,0.001200682,0.623828846,0.984322521,CALI
82299,1145.17,421.062064,249.7111946,1.686196186,0.805165043,83888,323.7071845,0.770503314,0.981058077,0.788614027,0.768787341,0.005116248,0.001102443,0.591033975,0.996599235,BARBUNYA
41139,747.774,277.9911065,188.903905,1.471600634,0.733645694,41517,228.8663401,0.743870244,0.990895296,0.924533971,0.823286554,0.006757362,0.001914966,0.67780075,0.997452014,SIRA
34774,690.766,245.534629,180.7026974,1.358776778,0.677029307,35225,210.4177557,0.806091935,0.987196593,0.915804151,0.85697792,0.007060868,0.002349181,0.734411156,0.997900824,DERMASON
37227,698.145,241.3239585,196.7439616,1.226588895,0.579082314,37555,217.712858,0.782721137,0.991266143,0.959790925,0.902160148,0.006482498,0.002648846,0.813892932,0.998312032,SEKER
35998,706.35,266.4221785,172.3450703,1.545864805,0.762585786,36402,214.0889468,0.758891114,0.988901709,0.906668104,0.803570288,0.007401027,0.001903563,0.645725208,0.998203873,DERMASON
40015,735.334,273.6389,186.4787666,1.467399774,0.73183902,40395,225.7181437,0.79420054,0.990592895,0.92995812,0.824875936,0.006838408,0.001952942,0.680420309,0.998448608,DERMASON
20942,530.683,191.1765253,139.5864022,1.369592756,0.683293252,21191,163.29171,0.742360865,0.988249729,0.934453442,0.854141008,0.009128857,0.002997191,0.729556861,0.999195792,DERMASON
46973,781.213,275.0607617,217.7319469,1.263299968,0.611068613,47306,244.5564989,0.751832645,0.992960724,0.967206571,0.889099911,0.005855721,0.00225716,0.790498653,0.998636923,SEKER
38042,723.178,243.9204105,198.8758364,1.226495963,0.578995336,38508,220.0831178,0.783886256,0.987898618,0.914077026,0.902274301,0.006411871,0.002621313,0.814098914,0.998489031,SEKER
40648,728.896,260.1974223,199.1432171,1.306584407,0.64360919,40970,227.4964637,0.754501244,0.992140591,0.961430537,0.874322511,0.006401236,0.002307439,0.764439854,0.998805193,SEKER
48319,826.388,306.0555749,203.2290582,1.505963653,0.747708906,48777,248.0356054,0.781709053,0.990610329,0.889118808,0.810426686,0.006334063,0.001685455,0.656791414,0.989103997,SIRA
27430,616.386,234.9459604,149.6236118,1.570246551,0.770993787,27737,186.8822108,0.735585948,0.988931752,0.907256607,0.795426363,0.008565292,0.002115056,0.632703099,0.993499859,DERMASON
30530,724.734,270.3348303,144.8744959,1.865993243,0.844276626,31370,197.159842,0.652880544,0.973222824,0.730431335,0.729317202,0.008854727,0.001545328,0.531903581,0.992528488,DERMASON
39202,723.947,250.4261713,199.5413702,1.255008779,0.604233668,39642,223.4133761,0.783272393,0.988900661,0.939949547,0.892132699,0.006388097,0.002496141,0.795900753,0.998862432,SEKER
38843,724.827,262.7790695,188.6992052,1.392581751,0.695949532,39273,222.3880474,0.720649351,0.989051002,0.929081695,0.846292849,0.006765159,0.002140624,0.716211587,0.997383185,DERMASON
71525,1042.205,365.203603,249.7958259,1.462008429,0.729490836,72758,301.77551,0.751937007,0.98305341,0.827487469,0.826321284,0.005105957,0.001468428,0.682806864,0.99826939,BARBUNYA
39215,709.517,244.5157546,204.7266034,1.194352617,0.546784053,39488,223.4504168,0.77324263,0.993086507,0.978895816,0.91384875,0.006235261,0.00268245,0.835119538,0.997427206,SEKER
72035,1049.221,407.5562343,227.1994711,1.793825629,0.830198572,73039,302.8494851,0.686852217,0.986253919,0.822279524,0.743086376,0.005657753,0.001064096,0.552177362,0.990509904,CALI
26403,588.912,213.7594715,157.5659892,1.356634592,0.675763873,26646,183.3503305,0.779815701,0.990880432,0.95667039,0.857741316,0.00809603,0.002703194,0.735720166,0.998103427,DERMASON
46428,872.732,365.9856889,161.9556522,2.259789542,0.896759087,46913,243.1336373,0.808286908,0.989661714,0.765998712,0.664325531,0.007882866,0.000947082,0.441328412,0.997309329,HOROZ
39415,739.942,271.5517826,185.1140476,1.466943142,0.731641429,39827,224.0195006,0.728652506,0.989655259,0.904640521,0.824960523,0.006889554,0.001968356,0.680559865,0.998342626,SIRA
43658,776.121,266.4849709,209.3504416,1.272913345,0.618735431,44291,235.7691499,0.810402435,0.985708157,0.910782823,0.884737136,0.006103921,0.00230699,0.782759799,0.996385395,SEKER
49403,854.512,332.3036881,191.1307721,1.738619503,0.818034626,50080,250.8024187,0.667788592,0.986481629,0.850211264,0.754738595,0.006726387,0.001346319,0.569630347,0.990370431,SIRA
60416,997.116,352.2230726,219.5192104,1.604520497,0.7820313,61537,277.3518349,0.749708386,0.981783317,0.763607987,0.78743233,0.005829963,0.001382606,0.620049675,0.994882413,BARBUNYA
41837,764.055,292.4190772,182.7281369,1.600295839,0.780717242,42166,230.7997462,0.685021449,0.992197505,0.90057763,0.789277322,0.006989485,0.001673183,0.622958691,0.996918201,DERMASON
37240,695.977,244.7527839,194.0844937,1.261063051,0.609245374,37527,217.7508683,0.789953757,0.992352173,0.966117082,0.889676779,0.006572309,0.002539959,0.79152477,0.998162642,SEKER
58604,965.098,398.5784151,189.1945252,2.106712203,0.880162072,59291,273.160997,0.600161807,0.988413081,0.790668237,0.685338158,0.006801215,0.00092552,0.469688391,0.989498266,HOROZ
29811,638.922,240.3819415,158.8579206,1.513188266,0.750512458,30123,194.8243929,0.76995196,0.989642466,0.917678852,0.81047849,0.008063532,0.002146204,0.656875382,0.993976121,DERMASON
37889,707.045,240.1544314,201.1793008,1.193733304,0.546118321,38247,219.640099,0.784142884,0.990639789,0.952420855,0.914578581,0.006338368,0.002735529,0.836453981,0.998502974,SEKER
41774,752.677,282.5255891,188.6111438,1.497926281,0.74452947,42141,230.6259065,0.775661022,0.991291142,0.926613527,0.816300949,0.006763192,0.001852391,0.666347239,0.998139042,DERMASON
29667,662.939,254.3430983,148.6025845,1.71156578,0.811566299,30063,194.3532803,0.703459559,0.986827662,0.848274395,0.764138212,0.008573267,0.001803075,0.583907207,0.999395593,DERMASON
45475,773.603,270.4200681,214.4588917,1.260941274,0.609145681,45854,240.6253692,0.771704453,0.991734636,0.954874468,0.889820681,0.005946566,0.002299619,0.791780845,0.998389147,SEKER
40009,742.191,265.1094339,192.6296891,1.376264662,0.68705604,40475,225.7012205,0.777628766,0.98848672,0.912717113,0.851351147,0.006626245,0.002147248,0.724798775,0.997514941,SEKER
74371,1050.27,411.7016906,232.0860028,1.773918658,0.825963427,75563,307.7208121,0.790608921,0.984225084,0.847249974,0.747436358,0.005535783,0.001065751,0.558661109,0.991019364,CALI
47545,815.076,308.2470263,197.0890391,1.563998829,0.768885355,48066,246.041001,0.740922549,0.989160737,0.899328807,0.79819424,0.006483269,0.001623335,0.637114045,0.99644562,SIRA
47938,820.344,309.1196746,198.7283277,1.555488733,0.765962914,48478,247.0557777,0.7598472,0.988860927,0.895154013,0.799223725,0.006448322,0.001622931,0.638758562,0.993581746,SIRA
36325,690.58,246.1701717,188.3103217,1.307257984,0.644077851,36623,215.0591232,0.738868661,0.991863037,0.957166508,0.873619747,0.00677688,0.002435002,0.763211463,0.997714279,SEKER
73154,1072.009,367.8554795,255.7090088,1.438570668,0.718879771,74911,305.1926697,0.752411906,0.976545501,0.799928332,0.829653728,0.005028508,0.001469625,0.688325308,0.990204597,BARBUNYA
31493,661.651,246.483722,163.082581,1.511404348,0.749824906,31981,200.2451822,0.70735816,0.98474094,0.903994838,0.812407329,0.007826619,0.002103049,0.660005668,0.997535436,DERMASON
41574,749.958,269.3261119,196.742213,1.368928955,0.682914729,42006,230.0731641,0.752470588,0.989715755,0.928876106,0.854254949,0.006478234,0.002128073,0.729751518,0.998977983,SEKER
26728,616.154,218.9914088,155.6294124,1.407133815,0.703531107,27089,184.4753278,0.748746393,0.986673558,0.884703575,0.842386141,0.008193333,0.002544985,0.70961441,0.998522433,DERMASON
68888,1079.833,364.5529324,241.5708805,1.509093031,0.748929512,70428,296.1603042,0.742503611,0.978133697,0.742403908,0.812393147,0.005291966,0.001421876,0.659982626,0.995975182,BARBUNYA
40643,761.662,284.2379578,182.4919251,1.557537177,0.766671769,41193,227.4824714,0.694752137,0.986648217,0.880381775,0.800324043,0.006993528,0.001769863,0.640518573,0.99763149,DERMASON
61153,988.076,330.529591,236.1084807,1.399905628,0.699805064,62432,279.0383807,0.746496582,0.979513711,0.787130843,0.844216035,0.005404961,0.001693506,0.712700713,0.997713739,BARBUNYA
50702,910.362,379.5664218,171.5962551,2.211973809,0.891974902,51298,254.0783174,0.723487443,0.988381613,0.768788206,0.669390923,0.007486222,0.000927175,0.448084208,0.991150532,HOROZ
78121,1069.584,412.3801112,242.3737879,1.701422067,0.809047225,78892,315.3834911,0.702185989,0.990227146,0.858119681,0.764788317,0.005278736,0.001113973,0.584901169,0.995163757,CALI
59689,980.742,403.7511031,189.5895799,2.12960598,0.882895016,60517,275.6780644,0.810133283,0.986317894,0.779820448,0.682792102,0.006764246,0.000906887,0.466205055,0.992833072,HOROZ
25537,597.771,229.8323892,141.7851431,1.620990636,0.787036283,25884,180.3183802,0.722200226,0.986594035,0.898069726,0.784564703,0.008999976,0.002103469,0.615541774,0.997787451,DERMASON
93548,1241.752,460.1698344,260.4665467,1.766713769,0.824389693,95271,345.1217364,0.836086086,0.981914748,0.762385512,0.749987745,0.004919077,0.00096002,0.562481618,0.993744019,BARBUNYA
36956,717.549,272.4533375,173.1579587,1.573438146,0.772058986,37464,216.9189725,0.736233963,0.986440316,0.901969174,0.796169261,0.007372371,0.001827295,0.633885493,0.997379614,DERMASON
45200,873.211,357.1308499,162.8601044,2.19286885,0.88996767,45850,239.8967016,0.751279835,0.985823337,0.74492046,0.671733348,0.007901125,0.00099233,0.451225691,0.989478763,HOROZ
45147,819.219,318.0026771,181.4369533,1.752689688,0.821261719,45652,239.7560129,0.692608616,0.988938053,0.845354227,0.753943379,0.007043717,0.001403901,0.568430619,0.996282484,SIRA
42616,748.262,258.0020818,210.625484,1.224932885,0.577527462,42976,232.9385679,0.774273256,0.991623232,0.9564784,0.902855381,0.006054113,0.002481436,0.81514784,0.998501395,SEKER
53527,946.749,392.3779286,174.0838971,2.253958782,0.896193283,54321,261.0607077,0.613166697,0.985383185,0.750434959,0.665329746,0.007330467,0.000886052,0.442663671,0.997745669,HOROZ
29156,635.581,237.5203333,156.9439361,1.513408796,0.750597241,29592,192.6721884,0.755141155,0.985266288,0.906976415,0.811181871,0.008146534,0.002175833,0.658016028,0.995847245,DERMASON
67349,1002.202,385.164328,224.0565087,1.71904994,0.813391493,68119,292.833417,0.807735668,0.988696252,0.842617521,0.76028177,0.005718932,0.001178672,0.57802837,0.993659634,CALI
83546,1120.191,438.0143099,244.91133,1.788460787,0.82907324,84546,326.150381,0.789473187,0.988172119,0.836664549,0.744611246,0.005242792,0.00099417,0.554445907,0.991604764,CALI
40339,732.176,254.6785591,202.3967107,1.258313725,0.606983583,40755,226.6301171,0.803565737,0.989792663,0.945592489,0.889867282,0.006313457,0.002442013,0.79186378,0.996413062,SEKER
63096,1010.607,402.1450405,202.8656443,1.982322053,0.863435707,64321,283.4366284,0.708052788,0.980954898,0.776331285,0.704811946,0.006373543,0.000970183,0.496759879,0.984738063,HOROZ
52313,896.732,352.4820889,189.3009514,1.862019637,0.843549607,53085,258.0832817,0.785197526,0.985457285,0.817512034,0.732188358,0.006737944,0.001194534,0.536099791,0.998228338,HOROZ
78015,1061.146,411.3985148,243.2173386,1.691485144,0.806527598,79258,315.1694514,0.772425743,0.984317041,0.870638152,0.766092827,0.005273326,0.001120443,0.58689822,0.99272962,CALI
41941,770.196,292.6198886,183.3620757,1.59585829,0.779323297,42390,231.0864335,0.710094135,0.989407879,0.888476873,0.789715404,0.006976941,0.001673891,0.623650419,0.995257691,DERMASON
65615,972.507,362.6106163,231.9941862,1.563015963,0.768550831,66519,289.0391197,0.749063884,0.986409898,0.8718214,0.79710606,0.005526337,0.0013762,0.635378071,0.993106068,CALI
60621,934.49,324.5452044,239.376276,1.355795194,0.675265737,61608,277.8219834,0.733590687,0.983979353,0.872335695,0.856034782,0.005353676,0.001773362,0.732795548,0.993520682,BARBUNYA
49157,848.793,328.4144891,191.2522156,1.71718005,0.812938093,49734,250.1772098,0.745525965,0.988398279,0.857416143,0.761772754,0.00668093,0.001387773,0.580297729,0.996475682,SIRA
67906,1076.897,376.5490121,230.2220141,1.635590817,0.791321811,69325,294.0418415,0.755703443,0.979531194,0.735816765,0.780885972,0.005545151,0.001271873,0.609782902,0.997355314,BARBUNYA
42080,771.343,296.381604,181.4648433,1.633272862,0.790650636,42469,231.4690477,0.761284487,0.990840378,0.888772298,0.78098318,0.007043289,0.0016163,0.609934728,0.996189839,SIRA
131488,1368.233,485.8925009,345.6212635,1.405852452,0.702876202,132905,409.1646628,0.793367686,0.989338249,0.882624263,0.842088861,0.003695337,0.001146214,0.70911365,0.996909164,BOMBAY
35406,683.299,246.8072614,182.7868946,1.350245935,0.671939742,35712,212.3212644,0.795140137,0.991431452,0.952939126,0.860271546,0.006970775,0.002355066,0.740067134,0.999272639,DERMASON
49531,885.953,370.3006484,171.1370748,2.163766377,0.886798067,50060,251.127115,0.651021267,0.989432681,0.792986135,0.678170876,0.007476139,0.000975469,0.459915737,0.995150207,HOROZ
